Date,Price,Open,High,Low,Change %,GDP,Inflation,FDI,Trade Balance,Unemployment Rate,Exchange Rate,Economic Growth
1/19/2017,1983.7,1983.7,1983.7,1983.7,0.0014,6.59,5.7,1.81,12.81,4.37,80.71,6.59
1/18/2017,1980.88,1980.88,1980.88,1980.88,-0.0016,6.59,5.7,1.81,12.81,4.37,81.115,6.59
1/17/2017,1984.07,1984.07,1984.07,1984.07,0.0204,6.59,5.7,1.81,12.81,4.37,81.22,6.59
1/16/2017,1944.47,1944.47,1944.47,1944.47,0.0054,6.59,5.7,1.81,12.81,4.37,80.82,6.59
1/15/2017,1934.06,1934.06,1934.06,1934.06,0.0123,6.59,5.7,1.81,12.81,4.37,80.695,6.59
1/12/2017,1910.5,1910.5,1910.5,1910.5,0.0011,6.59,5.7,1.81,12.81,4.37,80.705,6.59
1/11/2017,1908.36,1908.36,1908.36,1908.36,0.0072,6.59,5.7,1.81,12.81,4.37,80.765,6.59
1/10/2017,1894.66,1894.66,1894.66,1894.66,0.0083,6.59,5.7,1.81,12.81,4.37,80.745,6.59
1/9/2017,1879.12,1879.12,1879.12,1879.12,0.01,6.59,5.7,1.81,12.81,4.37,80.895,6.59
1/8/2017,1860.56,1860.56,1860.56,1860.56,-0.002,6.59,5.7,1.81,12.81,4.37,81.265,6.59
1/5/2017,1864.24,1864.24,1864.24,1864.24,0.0045,6.59,5.7,1.81,12.81,4.37,81.355,6.59
1/4/2017,1855.92,1855.92,1855.92,1855.92,0.0018,6.59,5.7,1.81,12.81,4.37,81.395,6.59
1/3/2017,1852.64,1852.64,1852.64,1852.64,0.006,6.59,5.7,1.81,12.81,4.37,81.465,6.59
1/2/2017,1841.6,1841.6,1841.6,1841.6,0.0108,6.59,5.7,1.81,12.81,4.37,81.45,6.59
1/1/2017,1821.88,1821.88,1821.88,1821.88,0.0061,6.59,5.7,1.81,12.81,4.37,81.145,6.59
12/29/2016,1810.91,1810.91,1810.91,1810.91,0.0014,7.11,5.51,2.33,9.26,4.35,81.205,7.11
12/28/2016,1808.45,1808.45,1808.45,1808.45,0.0006,7.11,5.51,2.33,9.26,4.35,80.885,7.11
12/27/2016,1807.45,1807.45,1807.45,1807.45,0.0051,7.11,5.51,2.33,9.26,4.35,80.675,7.11
12/26/2016,1798.25,1798.25,1798.25,1798.25,0.0009,7.11,5.51,2.33,9.26,4.35,80.8,7.11
12/22/2016,1796.64,1796.64,1796.64,1796.64,0.0028,7.11,5.51,2.33,9.26,4.35,80.695,7.11
12/21/2016,1791.57,1791.57,1791.57,1791.57,-0.0031,7.11,5.51,2.33,9.26,4.35,80.83,7.11
12/20/2016,1797.18,1797.18,1797.18,1797.18,0.0002,7.11,5.51,2.33,9.26,4.35,80.855,7.11
12/19/2016,1796.83,1796.83,1796.83,1796.83,-0.0034,7.11,5.51,2.33,9.26,4.35,80.8,7.11
12/18/2016,1803.03,1803.03,1803.03,1803.03,-0.0016,7.11,5.51,2.33,9.26,4.35,80.825,7.11
12/15/2016,1806,1806,1806,1806,0.0048,7.11,5.51,2.33,9.26,4.35,80.825,7.11
12/14/2016,1797.35,1797.35,1797.35,1797.35,0.0066,7.11,5.51,2.33,9.26,4.35,80.81,7.11
12/12/2016,1785.61,1785.61,1785.61,1785.61,0.0008,7.11,5.51,2.33,9.26,4.35,80.815,7.11
12/11/2016,1784.18,1784.18,1784.18,1784.18,-0.0064,7.11,5.51,2.33,9.26,4.35,80.775,7.11
12/8/2016,1795.66,1795.66,1795.66,1795.66,0.0014,7.11,5.51,2.33,9.26,4.35,80.785,7.11
12/7/2016,1793.11,1793.11,1793.11,1793.11,0.0043,7.11,5.51,2.33,9.26,4.35,80.865,7.11
12/6/2016,1785.47,1785.47,1785.47,1785.47,0.0006,7.11,5.51,2.33,9.26,4.35,80.795,7.11
12/5/2016,1784.36,1784.36,1784.36,1784.36,0.0006,7.11,5.51,2.33,9.26,4.35,80.84,7.11
12/4/2016,1783.29,1783.29,1783.29,1783.29,-0.0025,7.11,5.51,2.33,9.26,4.35,80.845,7.11
12/1/2016,1787.69,1787.69,1787.69,1787.69,0.007,7.11,5.51,2.33,9.26,4.35,80.7,7.11
11/30/2016,1775.33,1775.33,1775.33,1775.33,0.0041,7.11,5.51,2.33,9.26,4.35,80.905,7.11
11/29/2016,1768.06,1768.06,1768.06,1768.06,-0.0011,7.11,5.51,2.33,9.26,4.35,80.905,7.11
11/28/2016,1769.99,1769.99,1769.99,1769.99,0.0008,7.11,5.51,2.33,9.26,4.35,80.895,7.11
11/27/2016,1768.49,1768.49,1768.49,1768.49,-0.0006,7.11,5.51,2.33,9.26,4.35,80.825,7.11
11/24/2016,1769.53,1769.53,1769.53,1769.53,0.0031,7.11,5.51,2.33,9.26,4.35,80.815,7.11
11/23/2016,1764.06,1764.06,1764.06,1764.06,-0.0001,7.11,5.51,2.33,9.26,4.35,80.845,7.11
11/22/2016,1764.2,1764.2,1764.2,1764.2,-0.0006,7.11,5.51,2.33,9.26,4.35,80.855,7.11
11/21/2016,1765.3,1765.3,1765.3,1765.3,0.0009,7.11,5.51,2.33,9.26,4.35,80.805,7.11
11/20/2016,1763.8,1763.8,1763.8,1763.8,0.003,7.11,5.51,2.33,9.26,4.35,80.735,7.11
11/17/2016,1758.45,1758.45,1758.45,1758.45,0.0027,7.11,5.51,2.33,9.26,4.35,80.755,7.11
11/16/2016,1753.8,1753.8,1753.8,1753.8,0.0007,7.11,5.51,2.33,9.26,4.35,80.775,7.11
11/15/2016,1752.56,1752.56,1752.56,1752.56,0.0034,7.11,5.51,2.33,9.26,4.35,80.795,7.11
11/14/2016,1746.64,1746.64,1746.64,1746.64,-0.0049,7.11,5.51,2.33,9.26,4.35,80.71,7.11
11/13/2016,1755.16,1755.16,1755.16,1755.16,-0.0017,7.11,5.51,2.33,9.26,4.35,80.73,7.11
11/10/2016,1758.15,1758.15,1758.15,1758.15,0.001,7.11,5.51,2.33,9.26,4.35,80.72,7.11
11/9/2016,1756.47,1756.47,1756.47,1756.47,-0.0041,7.11,5.51,2.33,9.26,4.35,80.755,7.11
11/8/2016,1763.78,1763.78,1763.78,1763.78,0.0006,7.11,5.51,2.33,9.26,4.35,80.685,7.11
11/7/2016,1762.8,1762.8,1762.8,1762.8,0.0034,7.11,5.51,2.33,9.26,4.35,80.795,7.11
11/6/2016,1756.8,1756.8,1756.8,1756.8,-0.0005,7.11,5.51,2.33,9.26,4.35,81.36,7.11
11/3/2016,1757.76,1757.76,1757.76,1757.76,0.0103,7.11,5.51,2.33,9.26,4.35,81.405,7.11
11/2/2016,1739.91,1739.91,1739.91,1739.91,0.0051,7.11,5.51,2.33,9.26,4.35,81.425,7.11
11/1/2016,1731.02,1731.02,1731.02,1731.02,-0.0014,7.11,5.51,2.33,9.26,4.35,81.425,7.11
10/31/2016,1733.43,1733.43,1733.43,1733.43,-0.0009,7.11,5.51,2.33,9.26,4.35,81.6,7.11
10/30/2016,1734.94,1734.94,1734.94,1734.94,-0.0094,7.11,5.51,2.33,9.26,4.35,81.365,7.11
10/27/2016,1751.44,1751.44,1751.44,1751.44,-0.0033,7.11,5.51,2.33,9.26,4.35,81.55,7.11
10/26/2016,1757.23,1757.23,1757.23,1757.23,-0.0006,7.11,5.51,2.33,9.26,4.35,81.555,7.11
10/25/2016,1758.25,1758.25,1758.25,1758.25,0.0004,7.11,5.51,2.33,9.26,4.35,81.575,7.11
10/24/2016,1757.53,1757.53,1757.53,1757.53,0.0019,7.11,5.51,2.33,9.26,4.35,82.67,7.11
10/23/2016,1754.2,1754.2,1754.2,1754.2,0.0034,7.11,5.51,2.33,9.26,4.35,82.445,7.11
10/20/2016,1748.22,1748.22,1748.22,1748.22,-0.0013,7.11,5.51,2.33,9.26,4.35,82.245,7.11
10/19/2016,1750.54,1750.54,1750.54,1750.54,-0.0026,7.11,5.51,2.33,9.26,4.35,81.86,7.11
10/18/2016,1755.15,1755.15,1755.15,1755.15,0.0003,7.11,5.51,2.33,9.26,4.35,82.295,7.11
10/17/2016,1754.62,1754.62,1754.62,1754.62,-0.0058,7.11,5.51,2.33,9.26,4.35,84.225,7.11
10/16/2016,1764.77,1764.77,1764.77,1764.77,-0.0016,7.11,5.51,2.33,9.26,4.35,83.65,7.11
10/13/2016,1767.55,1767.55,1767.55,1767.55,0.0043,7.11,5.51,2.33,9.26,4.35,82.935,7.11
10/10/2016,1759.95,1759.95,1759.95,1759.95,-0.0013,7.11,5.51,2.33,9.26,4.35,82.815,7.11
10/9/2016,1762.25,1762.25,1762.25,1762.25,-0.0125,7.11,5.51,2.33,9.26,4.35,82.795,7.11
10/6/2016,1784.59,1784.59,1784.59,1784.59,0.0004,7.11,5.51,2.33,9.26,4.35,81.895,7.11
10/5/2016,1783.85,1783.85,1783.85,1783.85,-0.0006,7.11,5.51,2.33,9.26,4.35,81.775,7.11
10/4/2016,1784.92,1784.92,1784.92,1784.92,0.0035,7.11,5.51,2.33,9.26,4.35,81.09,7.11
10/3/2016,1778.68,1778.68,1778.68,1778.68,0.0012,7.11,5.51,2.33,9.26,4.35,81.005,7.11
10/2/2016,1776.51,1776.51,1776.51,1776.51,-0.0012,7.11,5.51,2.33,9.26,4.35,81.025,7.11
9/29/2016,1778.7,1778.7,1778.7,1778.7,-0.0004,7.11,5.51,2.33,9.26,4.35,81.045,7.11
9/28/2016,1779.39,1779.39,1779.39,1779.39,0.0024,7.11,5.51,2.33,9.26,4.35,80.645,7.11
9/27/2016,1775.05,1775.05,1775.05,1775.05,0.002,7.11,5.51,2.33,9.26,4.35,80.645,7.11
9/26/2016,1771.49,1771.49,1771.49,1771.49,0.0016,7.11,5.51,2.33,9.26,4.35,80.475,7.11
9/25/2016,1768.59,1768.59,1768.59,1768.59,-0.0019,7.11,5.51,2.33,9.26,4.35,80.64,7.11
9/24/2016,1771.9,1771.02,1778.67,1771.02,0.0005,7.11,5.51,2.33,9.26,4.35,80.445,7.11
9/22/2016,1771.02,1771.02,1771.02,1771.02,-0.0014,7.11,5.51,2.33,9.26,4.35,80.31,7.11
9/21/2016,1773.45,1773.45,1773.45,1773.45,0.0018,7.11,5.51,2.33,9.26,4.35,80.375,7.11
9/20/2016,1770.35,1770.35,1770.35,1770.35,0.0038,7.11,5.51,2.33,9.26,4.35,80.325,7.11
9/19/2016,1763.68,1763.68,1763.68,1763.68,-0.0012,7.11,5.51,2.33,9.26,4.35,80.245,7.11
9/18/2016,1765.74,1765.74,1765.74,1765.74,0.0035,7.11,5.51,2.33,9.26,4.35,80.325,7.11
9/14/2016,1759.66,1759.66,1759.66,1759.66,0,7.11,5.51,2.33,9.26,4.35,80.325,7.11
9/8/2016,1759.66,1759.66,1759.66,1759.66,-0.0015,7.11,5.51,2.33,9.26,4.35,80.285,7.11
9/7/2016,1762.28,1762.28,1762.28,1762.28,0.0045,7.11,5.51,2.33,9.26,4.35,80.325,7.11
9/6/2016,1754.31,1754.31,1754.31,1754.31,0.0016,7.11,5.51,2.33,9.26,4.35,80.28,7.11
9/5/2016,1751.55,1751.55,1751.55,1751.55,0.0021,7.11,5.51,2.33,9.26,4.35,79.825,7.11
9/4/2016,1747.89,1747.89,1747.89,1747.89,0.0019,7.11,5.51,2.33,9.26,4.35,80.205,7.11
9/1/2016,1744.62,1744.62,1744.62,1744.62,0.0053,7.11,5.51,2.33,9.26,4.35,80.245,7.11
8/31/2016,1735.36,1735.36,1735.36,1735.36,0.0003,7.11,5.51,2.33,9.26,4.35,80.265,7.11
8/30/2016,1734.78,1734.78,1734.78,1734.78,-0.0009,7.11,5.51,2.33,9.26,4.35,79.645,7.11
8/29/2016,1736.35,1736.35,1736.35,1736.35,-0.0026,7.11,5.51,2.33,9.26,4.35,80.21,7.11
8/28/2016,1740.96,1740.96,1740.96,1740.96,-0.0041,7.11,5.51,2.33,9.26,4.35,80.295,7.11
8/24/2016,1748.17,1748.17,1748.17,1748.17,-0.005,7.11,5.51,2.33,9.26,4.35,80.275,7.11
8/23/2016,1756.92,1756.92,1756.92,1756.92,-0.0034,7.11,5.51,2.33,9.26,4.35,80.225,7.11
8/22/2016,1762.9,1762.9,1762.9,1762.9,-0.0019,7.11,5.51,2.33,9.26,4.35,80.2,7.11
8/21/2016,1766.25,1766.25,1766.25,1766.25,0.0002,7.11,5.51,2.33,9.26,4.35,80.265,7.11
8/18/2016,1765.92,1765.92,1765.92,1765.92,-0.0032,7.11,5.51,2.33,9.26,4.35,80.16,7.11
8/17/2016,1771.62,1771.62,1771.62,1771.62,-0.0013,7.11,5.51,2.33,9.26,4.35,80.05,7.11
8/16/2016,1773.85,1773.85,1773.85,1773.85,-0.0014,7.11,5.51,2.33,9.26,4.35,80.125,7.11
8/14/2016,1776.39,1776.39,1776.39,1776.39,-0.0026,7.11,5.51,2.33,9.26,4.35,80.085,7.11
8/11/2016,1781.02,1781.02,1781.02,1781.02,-0.0016,7.11,5.51,2.33,9.26,4.35,80.045,7.11
8/10/2016,1783.91,1783.91,1783.91,1783.91,0.0005,7.11,5.51,2.33,9.26,4.35,79.695,7.11
8/9/2016,1783.04,1783.04,1783.04,1783.04,-0.0015,7.11,5.51,2.33,9.26,4.35,79.995,7.11
8/8/2016,1785.65,1785.65,1785.65,1785.65,-0.002,7.11,5.51,2.33,9.26,4.35,79.895,7.11
8/7/2016,1789.28,1789.28,1789.28,1789.28,-0.0033,7.11,5.51,2.33,9.26,4.35,79.895,7.11
8/4/2016,1795.2,1795.2,1795.2,1795.2,0.0008,7.11,5.51,2.33,9.26,4.35,80.085,7.11
8/3/2016,1793.72,1793.72,1793.72,1793.72,0.0062,7.11,5.51,2.33,9.26,4.35,80.155,7.11
8/2/2016,1782.67,1782.67,1782.67,1782.67,0.0044,7.11,5.51,2.33,9.26,4.35,80.205,7.11
8/1/2016,1774.8,1774.8,1774.8,1774.8,0.0026,7.11,5.51,2.33,9.26,4.35,80.225,7.11
7/31/2016,1770.28,1770.28,1770.28,1770.28,-0.0007,7.11,5.51,2.33,9.26,4.35,80.225,7.11
7/28/2016,1771.5,1771.5,1771.5,1771.5,-0.0002,7.11,5.51,2.33,9.26,4.35,80.015,7.11
7/27/2016,1771.92,1771.92,1771.92,1771.92,-0.0033,7.11,5.51,2.33,9.26,4.35,79.905,7.11
7/26/2016,1777.8,1777.8,1777.8,1777.8,-0.0002,7.11,5.51,2.33,9.26,4.35,79.975,7.11
7/25/2016,1778.13,1778.13,1778.13,1778.13,-0.0004,7.11,5.51,2.33,9.26,4.35,79.795,7.11
7/24/2016,1778.83,1778.83,1778.83,1778.83,-0.0003,7.11,5.51,2.33,9.26,4.35,79.795,7.11
7/21/2016,1779.28,1779.28,1779.28,1779.28,-0.0003,7.11,5.51,2.33,9.26,4.35,79.92,7.11
7/20/2016,1779.74,1779.74,1779.74,1779.74,-0.0009,7.11,5.51,2.33,9.26,4.35,79.665,7.11
7/19/2016,1781.31,1781.31,1781.31,1781.31,-0.0033,7.11,5.51,2.33,9.26,4.35,79.68,7.11
7/18/2016,1787.26,1787.26,1787.26,1787.26,0.0019,7.11,5.51,2.33,9.26,4.35,79.675,7.11
7/17/2016,1783.94,1783.94,1783.94,1783.94,0.0029,7.11,5.51,2.33,9.26,4.35,79.68,7.11
7/14/2016,1778.7,1778.7,1778.7,1778.7,0.0012,7.11,5.51,2.33,9.26,4.35,79.605,7.11
7/13/2016,1776.52,1776.52,1776.52,1776.52,0.0025,7.11,5.51,2.33,9.26,4.35,79.615,7.11
7/12/2016,1772.14,1772.14,1772.14,1772.14,0.0087,7.11,5.51,2.33,9.26,4.35,79.455,7.11
7/11/2016,1756.82,1756.82,1756.82,1756.82,-0.0016,7.11,5.51,2.33,9.26,4.35,79.455,7.11
7/10/2016,1759.56,1759.56,1759.56,1759.56,-0.0064,7.11,5.51,2.33,9.26,4.35,79.375,7.11
6/30/2016,1770.82,1770.82,1770.82,1770.82,0.0112,7.11,5.51,2.33,9.26,4.35,79.375,7.11
6/29/2016,1751.17,1751.17,1751.17,1751.17,0.0063,7.11,5.51,2.33,9.26,4.35,79.44,7.11
6/28/2016,1740.14,1740.14,1740.14,1740.14,0.008,7.11,5.51,2.33,9.26,4.35,79.48,7.11
6/27/2016,1726.36,1726.36,1726.36,1726.36,0.0068,7.11,5.51,2.33,9.26,4.35,79.325,7.11
6/26/2016,1714.75,1714.75,1714.75,1714.75,0.0002,7.11,5.51,2.33,9.26,4.35,79.205,7.11
6/23/2016,1714.38,1714.38,1714.38,1714.38,0.0025,7.11,5.51,2.33,9.26,4.35,79.345,7.11
6/22/2016,1710.08,1710.08,1710.08,1710.08,-0.0001,7.11,5.51,2.33,9.26,4.35,79.225,7.11
6/21/2016,1710.21,1710.21,1710.21,1710.21,-0.0016,7.11,5.51,2.33,9.26,4.35,79.285,7.11
6/20/2016,1712.99,1712.99,1712.99,1712.99,-0.0066,7.11,5.51,2.33,9.26,4.35,79.305,7.11
6/19/2016,1724.33,1724.33,1724.33,1724.33,-0.0029,7.11,5.51,2.33,9.26,4.35,79.265,7.11
6/16/2016,1729.29,1729.29,1729.29,1729.29,-0.005,7.11,5.51,2.33,9.26,4.35,79.275,7.11
6/15/2016,1737.99,1737.99,1737.99,1737.99,-0.0003,7.11,5.51,2.33,9.26,4.35,79.005,7.11
6/14/2016,1738.51,1738.51,1738.51,1738.51,0.0012,7.11,5.51,2.33,9.26,4.35,79.075,7.11
6/13/2016,1736.51,1736.51,1736.51,1736.51,-0.0005,7.11,5.51,2.33,9.26,4.35,79.205,7.11
6/12/2016,1737.39,1737.39,1737.39,1737.39,-0.0004,7.11,5.51,2.33,9.26,4.35,79.205,7.11
6/9/2016,1738.06,1738.06,1738.06,1738.06,-0.002,7.11,5.51,2.33,9.26,4.35,79.17,7.11
6/8/2016,1741.56,1741.56,1741.56,1741.56,0.0011,7.11,5.51,2.33,9.26,4.35,79.46,7.11
6/7/2016,1739.64,1739.64,1739.64,1739.64,0.0014,7.11,5.51,2.33,9.26,4.35,79.005,7.11
6/6/2016,1737.26,1737.26,1737.26,1737.26,-0.0058,7.11,5.51,2.33,9.26,4.35,79.045,7.11
6/5/2016,1747.32,1747.32,1747.32,1747.32,-0.0079,7.11,5.51,2.33,9.26,4.35,79.015,7.11
6/2/2016,1761.18,1761.18,1761.18,1761.18,0.0086,7.11,5.51,2.33,9.26,4.35,79.045,7.11
6/1/2016,1746.11,1746.11,1746.11,1746.11,0.0002,7.11,5.51,2.33,9.26,4.35,79.05,7.11
5/31/2016,1745.8,1745.8,1745.8,1745.8,0.0069,7.11,5.51,2.33,9.26,4.35,79.075,7.11
5/30/2016,1733.77,1733.77,1733.77,1733.77,-0.0006,7.11,5.51,2.33,9.26,4.35,79.085,7.11
5/29/2016,1734.74,1734.74,1734.74,1734.74,0.0157,7.11,5.51,2.33,9.26,4.35,79.075,7.11
5/26/2016,1707.96,1707.96,1707.96,1707.96,0.0088,7.11,5.51,2.33,9.26,4.35,79.125,7.11
5/25/2016,1693.01,1693.01,1693.01,1693.01,-0.0069,7.11,5.51,2.33,9.26,4.35,78.695,7.11
5/24/2016,1704.76,1704.76,1704.76,1704.76,-0.0048,7.11,5.51,2.33,9.26,4.35,79.255,7.11
5/22/2016,1712.93,1712.93,1712.93,1712.93,-0.0037,7.11,5.51,2.33,9.26,4.35,79.415,7.11
5/19/2016,1719.21,1719.21,1719.21,1719.21,0.0062,7.11,5.51,2.33,9.26,4.35,79.445,7.11
5/18/2016,1708.54,1708.54,1708.54,1708.54,0.0113,7.11,5.51,2.33,9.26,4.35,79.475,7.11
5/17/2016,1689.52,1689.52,1689.52,1689.52,0.0138,7.11,5.51,2.33,9.26,4.35,79.46,7.11
5/16/2016,1666.44,1666.44,1666.44,1666.44,0.0039,7.11,5.51,2.33,9.26,4.35,79.375,7.11
5/15/2016,1660.01,1660.01,1660.01,1660.01,-0.0043,7.11,5.51,2.33,9.26,4.35,79.715,7.11
5/12/2016,1667.24,1667.24,1667.24,1667.24,-0.0038,7.11,5.51,2.33,9.26,4.35,79.46,7.11
5/11/2016,1673.53,1673.53,1673.53,1673.53,-0.0045,7.11,5.51,2.33,9.26,4.35,79.655,7.11
5/10/2016,1681.08,1681.08,1681.08,1681.08,0.0012,7.11,5.51,2.33,9.26,4.35,79.625,7.11
5/9/2016,1679.08,1679.08,1679.08,1679.08,-0.0021,7.11,5.51,2.33,9.26,4.35,79.46,7.11
5/8/2016,1682.6,1682.6,1682.6,1682.6,0.0104,7.11,5.51,2.33,9.26,4.35,79.575,7.11
5/5/2016,1665.28,1665.28,1665.28,1665.28,0.0143,7.11,5.51,2.33,9.26,4.35,79.595,7.11
5/4/2016,1641.81,1641.81,1641.81,1641.81,-0.0016,7.11,5.51,2.33,9.26,4.35,79.33,7.11
5/3/2016,1644.5,1644.5,1644.5,1644.5,0.0283,7.11,5.51,2.33,9.26,4.35,79.4,7.11
5/2/2016,1599.23,1599.23,1599.23,1599.23,-0.0081,7.11,5.51,2.33,9.26,4.35,79.255,7.11
4/28/2016,1612.34,1612.34,1612.34,1612.34,-0.0125,7.11,5.51,2.33,9.26,4.35,79.265,7.11
4/27/2016,1632.78,1632.78,1632.78,1632.78,-0.0086,7.11,5.51,2.33,9.26,4.35,79.315,7.11
4/26/2016,1647,1647,1647,1647,-0.007,7.11,5.51,2.33,9.26,4.35,79.33,7.11
4/25/2016,1658.53,1658.53,1658.53,1658.53,-0.003,7.11,5.51,2.33,9.26,4.35,79.11,7.11
4/24/2016,1663.52,1663.52,1663.52,1663.52,-0.0016,7.11,5.51,2.33,9.26,4.35,79.205,7.11
4/21/2016,1666.15,1666.15,1666.15,1666.15,-0.0008,7.11,5.51,2.33,9.26,4.35,78.775,7.11
4/20/2016,1667.46,1667.46,1667.46,1667.46,0.003,7.11,5.51,2.33,9.26,4.35,78.86,7.11
4/19/2016,1662.39,1662.39,1662.39,1662.39,-0.0063,7.11,5.51,2.33,9.26,4.35,78.83,7.11
4/18/2016,1672.86,1672.86,1672.86,1672.86,-0.0002,7.11,5.51,2.33,9.26,4.35,78.875,7.11
4/17/2016,1673.22,1673.22,1673.22,1673.22,-0.006,7.11,5.51,2.33,9.26,4.35,78.63,7.11
4/13/2016,1683.35,1683.35,1683.35,1683.35,0.0027,7.11,5.51,2.33,9.26,4.35,78.575,7.11
4/12/2016,1678.87,1678.87,1678.87,1678.87,0.003,7.11,5.51,2.33,9.26,4.35,78.615,7.11
4/11/2016,1673.93,1673.93,1673.93,1673.93,-0.0043,7.11,5.51,2.33,9.26,4.35,78.6,7.11
4/10/2016,1681.12,1681.12,1681.12,1681.12,-0.003,7.11,5.51,2.33,9.26,4.35,78.645,7.11
4/7/2016,1686.23,1686.23,1686.23,1686.23,0.0094,7.11,5.51,2.33,9.26,4.35,78.55,7.11
4/6/2016,1670.52,1670.52,1670.52,1670.52,0.0002,7.11,5.51,2.33,9.26,4.35,78.51,7.11
4/5/2016,1670.25,1670.25,1670.25,1670.25,-0.0047,7.11,5.51,2.33,9.26,4.35,78.51,7.11
4/4/2016,1678.1,1678.1,1678.1,1678.1,0.0165,7.11,5.51,2.33,9.26,4.35,78.525,7.11
4/3/2016,1650.88,1650.88,1650.88,1650.88,0.0012,7.11,5.51,2.33,9.26,4.35,78.415,7.11
3/31/2016,1648.95,1648.95,1648.95,1648.95,0.0023,7.11,5.51,2.33,9.26,4.35,78.355,7.11
3/30/2016,1645.14,1645.14,1645.14,1645.14,0.0082,7.11,5.51,2.33,9.26,4.35,78.445,7.11
3/29/2016,1631.73,1631.73,1631.73,1631.73,0.0006,7.11,5.51,2.33,9.26,4.35,78.555,7.11
3/28/2016,1630.82,1630.82,1630.82,1630.82,-0.0123,7.11,5.51,2.33,9.26,4.35,78.51,7.11
3/27/2016,1651.13,1651.13,1651.13,1651.13,-0.0026,7.11,5.51,2.33,9.26,4.35,78.515,7.11
3/24/2016,1655.45,1655.45,1655.45,1655.45,-0.0016,7.11,5.51,2.33,9.26,4.35,78.525,7.11
3/23/2016,1658.14,1658.14,1658.14,1658.14,-0.0094,7.11,5.51,2.33,9.26,4.35,78.405,7.11
3/22/2016,1673.88,1673.88,1673.88,1673.88,-0.0105,7.11,5.51,2.33,9.26,4.35,78.475,7.11
3/21/2016,1691.59,1691.59,1691.59,1691.59,0.0018,7.11,5.51,2.33,9.26,4.35,78.44,7.11
3/20/2016,1688.63,1688.63,1688.63,1688.63,-0.0028,7.11,5.51,2.33,9.26,4.35,78.555,7.11
3/16/2016,1693.3,1693.3,1693.3,1693.3,-0.0117,7.11,5.51,2.33,9.26,4.35,78.505,7.11
3/15/2016,1713.34,1713.34,1713.34,1713.34,0.0005,7.11,5.51,2.33,9.26,4.35,78.455,7.11
3/14/2016,1712.48,1712.48,1712.48,1712.48,-0.0053,7.11,5.51,2.33,9.26,4.35,78.42,7.11
3/13/2016,1721.52,1721.52,1721.52,1721.52,0.0003,7.11,5.51,2.33,9.26,4.35,78.415,7.11
3/10/2016,1721.06,1721.06,1721.06,1721.06,0.0061,7.11,5.51,2.33,9.26,4.35,78.445,7.11
3/9/2016,1710.57,1710.57,1710.57,1710.57,0.0006,7.11,5.51,2.33,9.26,4.35,78.505,7.11
3/8/2016,1709.58,1709.58,1709.58,1709.58,0.0037,7.11,5.51,2.33,9.26,4.35,78.435,7.11
3/7/2016,1703.3,1703.3,1703.3,1703.3,-0.0003,7.11,5.51,2.33,9.26,4.35,78.475,7.11
3/6/2016,1703.77,1703.77,1703.77,1703.77,-0.0087,7.11,5.51,2.33,9.26,4.35,78.495,7.11
3/3/2016,1718.68,1718.68,1718.68,1718.68,0.0032,7.11,5.51,2.33,9.26,4.35,78.52,7.11
3/2/2016,1713.28,1713.28,1713.28,1713.28,-0.0012,7.11,5.51,2.33,9.26,4.35,78.525,7.11
3/1/2016,1715.41,1715.41,1715.41,1715.41,-0.0043,7.11,5.51,2.33,9.26,4.35,78.555,7.11
2/29/2016,1722.85,1722.85,1722.85,1722.85,-0.0081,7.11,5.51,2.33,9.26,4.35,78.505,7.11
2/28/2016,1736.93,1736.93,1736.93,1736.93,-0.0093,7.11,5.51,2.33,9.26,4.35,78.585,7.11
2/25/2016,1753.2,1753.2,1753.2,1753.2,-0.0026,7.11,5.51,2.33,9.26,4.35,78.575,7.11
2/24/2016,1757.75,1757.75,1757.75,1757.75,-0.011,7.11,5.51,2.33,9.26,4.35,78.515,7.11
2/23/2016,1777.22,1777.22,1777.22,1777.22,0.002,7.11,5.51,2.33,9.26,4.35,78.555,7.11
2/22/2016,1773.68,1773.68,1773.68,1773.68,0.0042,7.11,5.51,2.33,9.26,4.35,78.395,7.11
2/18/2016,1766.22,1766.22,1766.22,1766.22,0.004,7.11,5.51,2.33,9.26,4.35,78.385,7.11
2/17/2016,1759.19,1759.19,1759.19,1759.19,0.0037,7.11,5.51,2.33,9.26,4.35,78.405,7.11
2/16/2016,1752.72,1752.72,1752.72,1752.72,-0.005,7.11,5.51,2.33,9.26,4.35,78.495,7.11
2/15/2016,1761.47,1761.47,1761.47,1761.47,0.0005,7.11,5.51,2.33,9.26,4.35,78.415,7.11
2/14/2016,1760.57,1760.57,1760.57,1760.57,0.0006,7.11,5.51,2.33,9.26,4.35,78.475,7.11
2/11/2016,1759.58,1759.58,1759.58,1759.58,0.0058,7.11,5.51,2.33,9.26,4.35,78.34,7.11
2/10/2016,1749.36,1749.36,1749.36,1749.36,0.0006,7.11,5.51,2.33,9.26,4.35,78.385,7.11
2/9/2016,1748.31,1748.31,1748.31,1748.31,0.0037,7.11,5.51,2.33,9.26,4.35,78.375,7.11
2/8/2016,1741.92,1741.92,1741.92,1741.92,-0.0034,7.11,5.51,2.33,9.26,4.35,78.385,7.11
2/7/2016,1747.89,1747.89,1747.89,1747.89,0.003,7.11,5.51,2.33,9.26,4.35,78.355,7.11
